repoName,id,title,url_x,lockReason,timelineCount,labels,fixUrl,fixUrlCount,tf_idf,nameWithOwner,owner,name,url_y,description,stars,primaryLanguage,updatedAt,createdAt,issuesCount,forkCount,watchersCount,discussionsCount
weewx/weewx,I_kwDOAdd8os5gjs-X,Relax requirement that first column be dateTime,https://github.com/weewx/weewx/issues/855,,3,[],https://github.com/weewx/weewx/commit/c86c4ac28f2eac0f2646caad09f37fd168f50d63,1,0.0,weewx/weewx,weewx,weewx,https://github.com/weewx/weewx,WeeWX code repository,974,Python,2024-06-09T03:06:28Z,2015-02-17T02:32:29Z,618,297,100,0
adamchainz/django-mysql,MDU6SXNzdWUxMzE2NDI1ODI=,Command to output sql for converting datetime to datetime(6),https://github.com/adamchainz/django-mysql/issues/225,,9,['feature'],https://github.com/adamchainz/django-mysql/commit/3dad77329c71006761af762305bfc098dc778871,7,0.0,adamchainz/django-mysql,adamchainz,django-mysql,https://github.com/adamchainz/django-mysql,:dolphin: :horse: Extensions to Django for use with MySQL/MariaDB,559,Python,2024-06-12T05:17:06Z,2015-02-05T21:35:40Z,236,110,14,0
facetoe/zenpy,I_kwDOAdFIBs5xb-PF,"Incremental API does not work, when passing `datetime.datime`",https://github.com/facetoe/zenpy/issues/590,,15,[],https://github.com/facetoe/zenpy/commit/c370eda44073210b7346a156f9e3f482e149d5d6,4,0.135711655366027,facetoe/zenpy,facetoe,zenpy,https://github.com/facetoe/zenpy,Python wrapper for the Zendesk API,333,Python,2024-06-05T02:46:10Z,2015-02-08T14:01:02Z,445,159,20,0
facetoe/zenpy,MDU6SXNzdWUyODEwNzI4NTg=,pytz missing from requirements,https://github.com/facetoe/zenpy/issues/177,,10,"['bug', 'add_test']",https://github.com/facetoe/zenpy/commit/9a8d389ab873f3a7ff189d74f61b7179352fd282,4,0.0,facetoe/zenpy,facetoe,zenpy,https://github.com/facetoe/zenpy,Python wrapper for the Zendesk API,333,Python,2024-06-05T02:46:10Z,2015-02-08T14:01:02Z,445,159,20,0
facetoe/zenpy,MDU6SXNzdWUxOTU4Njc2NjI=,IncrementalEndpoint start_time arg for timezone aware datetime,https://github.com/facetoe/zenpy/issues/86,,30,[],https://github.com/facetoe/zenpy/commit/8a135b0d56f7add8c33dbf91f55d9c5ce9868619,4,0.6217181096805326,facetoe/zenpy,facetoe,zenpy,https://github.com/facetoe/zenpy,Python wrapper for the Zendesk API,333,Python,2024-06-05T02:46:10Z,2015-02-08T14:01:02Z,445,159,20,0
rhblind/drf-haystack,MDU6SXNzdWUxNDcyMDkxNzc=,DATETIME__lt lookup results in ParseException for Elasticsearch,https://github.com/rhblind/drf-haystack/issues/45,,17,['bug'],https://github.com/rhblind/drf-haystack/commit/740ae2daae62cb84615d7c4b939faae00b9cf7ce,1,0.04519107862771,rhblind/drf-haystack,rhblind,drf-haystack,https://github.com/rhblind/drf-haystack,Haystack for Django REST Framework,251,Python,2024-05-22T02:37:27Z,2015-02-12T21:28:58Z,125,77,11,0
vnpy/vnpy,MDU6SXNzdWU4MzU3MzA2NjA=,bar显示K线图时报错TypeError: can't compare offset-naive and offset-aware datetimes,https://github.com/vnpy/vnpy/issues/2900,,5,['help wanted'],https://github.com/vnpy/vnpy/commit/f989b86b79bbcb6bc4c1a49309aa672ce35aa1ca,1,0.0,vnpy/vnpy,vnpy,vnpy,https://github.com/vnpy/vnpy,基于Python的开源量化交易平台开发框架,23787,Python,2024-06-13T14:24:21Z,2015-03-02T03:36:58Z,2046,8467,1353,0
python/typeshed,I_kwDOAeOl_86AHvA-,Relativedelta `__rsub__` doesn't respect subclasses of datetime,https://github.com/python/typeshed/issues/11462,,8,[],https://github.com/MaicoTimmerman/typeshed/commit/40f41c6deb548dc02ecbd5d815ad2b4ece2c35b5,7,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,I_kwDOAeOl_850zZIL,`datetime.__sub__` overload order,https://github.com/python/typeshed/issues/10924,,17,[],https://github.com/python/typeshed/pull/10999,1,0.1519228014689175,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,I_kwDOAeOl_85w2Trf,types-pytz stubs missing attributes for `BaseTzInfo`,https://github.com/python/typeshed/issues/10708,,4,['stubs: incomplete'],https://github.com/python/typeshed/pull/10733,2,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,I_kwDOAeOl_85chr1k,Python's datetime.datetime.strptime has wrong return type,https://github.com/python/typeshed/issues/9578,,5,['stubs: false positive'],https://github.com/python/typeshed/pull/9706,2,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,I_kwDOAeOl_85UorXY,Possible bug in definition of datetime.timedelta,https://github.com/python/typeshed/issues/8971,,7,[],https://github.com/python/typeshed/commit/5a20f24806a967c92ac4fd20034b2b77cf5cb31d,4,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWU5MDE0ODM4MTY=,Invalid typing for datetime.timedelta.__init__?,https://github.com/python/typeshed/issues/5529,,2,[],https://github.com/python/typeshed/pull/5532,2,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWU5MDA1MTQyODE=,No typing for datetime.time.__new__?,https://github.com/python/typeshed/issues/5527,,5,['stubs: false positive'],https://github.com/python/typeshed/pull/5530,3,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWU2MzAzNjk4MTA=,DateTimeRange should allow datetime.datetime in __init__,https://github.com/python/typeshed/issues/4166,,4,[],https://github.com/python/typeshed/commit/ec3370b2b0e55f94afe3e72ea5e63aa50412f337,2,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWU1MzY5NzcxNzQ=,"Unsupported operand types for + (""timedelta"" and ""datetime"")",https://github.com/python/typeshed/issues/3538,,7,['stubs: false positive'],https://github.com/lovasoa/typeshed/commit/fca03d64689dfbc617e506ca1600f8f6b9842f51,4,0.4795145156266289,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWU1MTU0MjU2MjI=,timespec keyword generates false error in mypy (datetime),https://github.com/python/typeshed/issues/3431,,7,['stubs: incomplete'],https://github.com/python/typeshed/pull/3432,3,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWUzODQzMDA1Njc=,Incorrect return type of datetime.datetime.dst,https://github.com/python/typeshed/issues/2633,,6,[],https://github.com/jrosdahl/typeshed/commit/7a5c1c35c40275f9e6475ecd690371dd3cf758f5,6,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWUzNDA3MjM3ODM=,datetime.date.fromisoformat template missing,https://github.com/python/typeshed/issues/2328,,3,[],https://github.com/python/typeshed/pull/2426,2,1.198786289066572,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWUzNjQwNTE2NzE=,A variable annotated with 'date' is not compatible with a value of type 'datetime'.,https://github.com/python/typeshed/issues/2487,,12,[],https://github.com/mvaled/typeshed/commit/6bacc45af11fc9cd33f1ffcb9746b1568dc24faf,6,0.4093416596812685,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWUzNTkyNjc5MjQ=,`fold` arguments for datetime/time added in Python 3.6 is not supported,https://github.com/python/typeshed/issues/2448,,4,[],https://github.com/kitsuyui/typeshed/pull/1,2,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWUzMjQ2NjAwMDI=,"mypy 0.600 reports that pymysql module has no attribute ""DATETIME""",https://github.com/python/typeshed/issues/2151,,4,[],https://github.com/python/typeshed/pull/2220,3,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWUyOTI5MDAyMzk=,Missing 3.6 additions to datetime module,https://github.com/python/typeshed/issues/1847,,2,[],https://github.com/python/typeshed/pull/1848,2,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWUxOTE1NzI3Mjg=,py2 pytz.UTC issue,https://github.com/python/typeshed/issues/710,,6,[],https://github.com/rowillia/typeshed/commit/e4929f4b599f2a5dce2a4eef2e680a3cc5fac08a,4,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWUxNzg3MjIwMzA=,tzinfo vs. timestamp type for timezone.utc,https://github.com/python/typeshed/issues/567,,7,[],https://github.com/python/typeshed/pull/568,1,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
python/typeshed,MDU6SXNzdWUxNTM0MjgyNjA=,datetime.datetime.astimezone should take the more general tzinfo instead of its subclass timezone,https://github.com/python/typeshed/issues/186,,2,[],https://github.com/python/typeshed/commit/eab591bb08ff5a012e1d34547393df6fc734dec8,1,0.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
certsocietegenerale/FIR,MDU6SXNzdWU2MDg0NTQ2OA==,SQLite backend does not support timezone-aware datetimes when USE_TZ is False,https://github.com/certsocietegenerale/FIR/issues/1,,3,[],https://github.com/certsocietegenerale/FIR/commit/b12bc3e48ce84b2834ec73189f3e4d4fab63aeda,2,0.0,certsocietegenerale/FIR,certsocietegenerale,FIR,https://github.com/certsocietegenerale/FIR,Fast Incident Response,1692,Python,2024-06-11T19:47:47Z,2015-03-11T16:23:34Z,220,508,119,0
quodlibet/quodlibet,MDU6SXNzdWU2MjMzODY5OTI=,"Support ""Elapsed Time"" in --print-playing",https://github.com/quodlibet/quodlibet/issues/3377,,14,"['enhancement', 'CLI']",https://github.com/quodlibet/quodlibet/commit/b6f5126a63e65a8f4efc8124d27cc1f37399f1fa,6,0.091153810612816,quodlibet/quodlibet,quodlibet,quodlibet,https://github.com/quodlibet/quodlibet,"Music player and music library manager for Linux, Windows, and macOS",1391,Python,2024-06-13T11:47:32Z,2015-03-14T21:16:31Z,3521,219,49,69
pimutils/todoman,MDU6SXNzdWU1NTQwNzc5MTQ=,"`todo --porcelain` throws Attributeerror when DUE is a date, not a datetime",https://github.com/pimutils/todoman/issues/376,,9,[],https://github.com/benmoran/todoman/commit/9fbb7c9212ecc5921d887361668b414ce2dae5a3,7,0.0,pimutils/todoman,pimutils,todoman,https://github.com/pimutils/todoman,"✅ A simple, standards-based, cli todo (aka: task) manager.",475,Python,2024-06-04T11:04:31Z,2015-03-30T09:39:44Z,240,76,20,0
pimutils/todoman,MDU6SXNzdWUyMTE0NDEyMjY=,Todoman needs to deal with date vs datetime,https://github.com/pimutils/todoman/issues/165,,12,"['bug', 'lv: hard']",https://github.com/pimutils/todoman/pull/360,2,0.082615214903556,pimutils/todoman,pimutils,todoman,https://github.com/pimutils/todoman,"✅ A simple, standards-based, cli todo (aka: task) manager.",475,Python,2024-06-04T11:04:31Z,2015-03-30T09:39:44Z,240,76,20,0
pimutils/todoman,MDU6SXNzdWUzODY1NTU2Mzc=,[question/request for documentation] document how to configure timezone,https://github.com/pimutils/todoman/issues/345,,5,[],https://github.com/pimutils/todoman/pull/346,2,0.28433409181293,pimutils/todoman,pimutils,todoman,https://github.com/pimutils/todoman,"✅ A simple, standards-based, cli todo (aka: task) manager.",475,Python,2024-06-04T11:04:31Z,2015-03-30T09:39:44Z,240,76,20,0
pimutils/todoman,MDU6SXNzdWUyMDcwODk2NzM=,sqlite due comparisons don't consider timezones,https://github.com/pimutils/todoman/issues/92,,7,['bug'],https://github.com/pimutils/todoman/pull/93,2,0.1560313200628669,pimutils/todoman,pimutils,todoman,https://github.com/pimutils/todoman,"✅ A simple, standards-based, cli todo (aka: task) manager.",475,Python,2024-06-04T11:04:31Z,2015-03-30T09:39:44Z,240,76,20,0
pimutils/todoman,MDU6SXNzdWUyMTExNjU0MDE=,"TodoEditor shows humanized datetimes in due field, may not be able to parse them back",https://github.com/pimutils/todoman/issues/158,,12,"['bug', 'lv: hard']",https://github.com/pimutils/todoman/pull/160,2,0.0749241430666607,pimutils/todoman,pimutils,todoman,https://github.com/pimutils/todoman,"✅ A simple, standards-based, cli todo (aka: task) manager.",475,Python,2024-06-04T11:04:31Z,2015-03-30T09:39:44Z,240,76,20,0
kuri65536/python-for-android,MDU6SXNzdWU3MjQ0NjgyMQ==,_wrap_strftime failed in datetime.strftime,https://github.com/kuri65536/python-for-android/issues/92,,2,['bug'],https://github.com/kuri65536/python-for-android/commit/4a21f57123ebaef306f7fa8a6dca221cfe8e87c4,1,0.0,kuri65536/python-for-android,kuri65536,python-for-android,https://github.com/kuri65536/python-for-android,Automatically exported from code.google.com/p/python-for-android,242,Python,2024-05-15T09:23:37Z,2015-03-14T22:44:36Z,158,102,39,0
matomo-org/matomo-log-analytics,MDU6SXNzdWUyNzA1MDg0Mjg=,Ability to import requests matching datetimes FROM->TO from a server log file,https://github.com/matomo-org/matomo-log-analytics/issues/193,,8,"['enhancement', 'not-in-changelog']",https://github.com/matomo-org/matomo-log-analytics/pull/196,1,0.0,matomo-org/matomo-log-analytics,matomo-org,matomo-log-analytics,https://github.com/matomo-org/matomo-log-analytics,Import any kind of server logs in Matomo for powerful log analytics. Universal log file parsing and reporting.,223,Python,2024-05-28T21:56:21Z,2015-03-04T23:05:34Z,240,117,27,0
ESMCI/cime,MDU6SXNzdWUyODM2NDgzOTA=,use of python datetime in case_st_archive precludes dates beyond 9999,https://github.com/ESMCI/cime/issues/2162,,18,['ty: Bug'],https://github.com/ESMCI/cime/pull/2145,4,0.1403792359663469,ESMCI/cime,ESMCI,cime,https://github.com/ESMCI/cime,Common Infrastructure for Modeling the Earth,155,Python,2024-06-11T22:26:14Z,2015-03-03T15:33:00Z,1933,202,51,12
apache/airflow,I_kwDOAgUK286CaArv,Timezone information should be shown in Next Run details,https://github.com/apache/airflow/issues/38172,,9,"['area:webserver', 'kind:feature', 'good first issue', 'area:UI']",https://github.com/apache/airflow/pull/38482,2,0.0,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285qkJQo,datetime.utcnow and datetime.utcfromtimestamp are deprecated in Python 3.12,https://github.com/apache/airflow/issues/32344,,24,"['kind:meta', 'area:core']",https://github.com/apache/airflow/pull/35448,4,0.23794082723371,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285xcWDN,`pendulum.DateTime` objects now being serialized as python objects with non-standard timezones,https://github.com/apache/airflow/issues/34483,,35,"['kind:bug', 'area:serialization', 'affected_version:2.7']",https://github.com/apache/airflow/pull/34492,2,0.4546045915883362,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285yUv5Y,Recent changes to timezone support broke some operators,https://github.com/apache/airflow/issues/34673,,25,"['kind:bug', 'area:system-tests', 'area:core', 'affected_version:main_branch']",https://github.com/apache/airflow/pull/34683,1,0.5604205872206744,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285t2xuD,TimeSensorAsync does not use DAG timezone to convert naive time input,https://github.com/apache/airflow/issues/33256,,20,"['kind:bug', 'area:core', 'area:core-operators', 'affected_version:2.6']",https://github.com/apache/airflow/pull/33406,6,0.0,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285eplzc,DateTimeSensorAsync breaks if target_time is timezone-aware,https://github.com/apache/airflow/issues/29576,,8,"['kind:bug', 'area:core-operators', 'affected_version:2.5']",https://github.com/apache/airflow/pull/29606,2,0.0,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285XQjc-,assignment to dag.timezone ,https://github.com/apache/airflow/issues/27903,,12,[],https://github.com/apache/airflow/pull/28400,1,0.5384477646097743,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285J_2RT,Webserver shows wrong datetime (timezone) in log,https://github.com/apache/airflow/issues/23796,,35,"['kind:bug', 'good first issue', 'area:UI']",https://github.com/apache/airflow/pull/24373,4,0.2133766138894687,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK284-ldvG,"datetime in parameters cause ""TypeError: Object of type set is not JSON serializable""",https://github.com/apache/airflow/issues/19519,,36,"['kind:bug', 'area:core']",https://github.com/apache/airflow/pull/19637,1,0.0823533568732322,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,MDU6SXNzdWU3ODU3MTAwODE=,"scheduler dies with ""TypeError: '>' not supported between instances of 'NoneType' and 'datetime.datetime'""",https://github.com/apache/airflow/issues/13667,,50,"['kind:bug', ""Can't Reproduce"", 'affected_version:2.0']",https://github.com/astronomer/airflow/commit/303d629e1027c494a6b8791541ab07d5ecf11d94,20,0.0341961541551491,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285M0wpa,TimeSensorAsync breaks if target_time is timezone-aware,https://github.com/apache/airflow/issues/24736,,15,"['kind:feature', 'area:async-operators']",https://github.com/apache/airflow/pull/25221,2,0.5114054201784447,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285OqY03,Object of type datetime is not JSON serializable after detecting zombie jobs with CeleryExecutor and separated Scheduler and DAG-Processor,https://github.com/apache/airflow/issues/25343,,13,"['kind:bug', 'area:core']",https://github.com/apache/airflow/pull/25471,2,0.0173318499624082,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK284-BPxc,Webserver shows wrong datetime (timezone) in log,https://github.com/apache/airflow/issues/19342,,33,"['kind:bug', 'good first issue', 'area:UI']",https://github.com/apache/airflow/pull/19401,5,0.19127595796199,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,MDU6SXNzdWU3MTc4NjUyMTY=,MSSQLToGCSOperator fails: datetime is not JSON Serializable,https://github.com/apache/airflow/issues/11370,,13,"['kind:bug', 'provider:google', 'good first issue']",https://github.com/apache/airflow/pull/11540,3,0.0,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285Gz2yl,SAWarning: TypeDecorator UtcDateTime(timezone=True) will not produce a cache key because the ``cache_ok`` attribute is not set to True,https://github.com/apache/airflow/issues/22647,,9,"['kind:bug', 'area:core']",https://github.com/apache/airflow/pull/24499,1,0.0,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,MDU6SXNzdWU5NzQ1NjUxOTQ=,airflow.dates.days_ago doesn't respect configured timezone,https://github.com/apache/airflow/issues/17720,,19,"['kind:bug', ""won't fix"", 'priority:low', 'area:core']",https://github.com/apache/airflow/pull/20508,1,0.8178496987198173,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK285B_LP5,`_get_prev` in CronDataIntervalTimetable return python datetime instead of Pandulum datetime resulting in an error,https://github.com/apache/airflow/issues/20925,,6,"['kind:bug', 'area:core']",https://github.com/apache/airflow/pull/20928,1,0.0,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK284_TDRO,Airflow scheduler crashed with TypeError: '>=' not supported between instances of 'datetime.datetime' and 'NoneType',https://github.com/apache/airflow/issues/19801,,31,"['kind:bug', 'area:Scheduler', 'area:core', 'area:core-operators']",https://github.com/apache/airflow/pull/19821,2,0.1775641260569663,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,MDU6SXNzdWU5MjgwODY5MjU=,"InvalidTimezone exception if DAG's start_date timezone is ""+00:00""",https://github.com/apache/airflow/issues/16613,,24,"['kind:bug', 'area:core', 'affected_version:2.0']",https://github.com/apache/airflow/pull/16631,2,0.4168491477792251,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,I_kwDOAgUK2849kS_L,TypeError: unsupported operand type(s) for +=: 'NoneType' and 'datetime.timedelta',https://github.com/apache/airflow/issues/19143,,6,"['kind:bug', 'area:core']",https://github.com/apache/airflow/pull/19148,2,0.0,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,MDU6SXNzdWU5MjU2NDk2MDc=,AttributeError: 'datetime.timezone' object has no attribute 'name',https://github.com/apache/airflow/issues/16551,,28,"['kind:bug', 'area:core', 'affected_version:2.0']",https://github.com/apache/airflow/pull/16599,8,0.7694696124744026,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,MDU6SXNzdWU5NDMwMDc4Mjc=,backfill API can not backfill at time 00:00  if set default_timezone=Asia/Shanghai,https://github.com/apache/airflow/issues/16961,,10,"['kind:feature', 'area:core']",https://github.com/yyhecust/airflow/commit/0e61279fa16047edae2d03477ebc62218f223afd,2,0.0,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,MDU6SXNzdWU4MzE5MTI4MDQ=,Design/build timezone switcher modal,https://github.com/apache/airflow/issues/14807,,11,"['area:UI', 'kind:task', 'AIP-38']",https://github.com/apache/airflow/pull/15096,3,0.0,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,MDU6SXNzdWU4NTI4MDMxOTI=,Changing datetime will never show task instance logs,https://github.com/apache/airflow/issues/15261,,7,"['kind:bug', 'area:webserver', 'area:UI']",https://github.com/apache/airflow/pull/15284,3,0.3054259460070859,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
apache/airflow,MDU6SXNzdWU4MzE5MDAwODA=,Configure App Timezone provider and display utilities,https://github.com/apache/airflow/issues/14806,,9,"['area:UI', 'kind:task', 'AIP-38']",https://github.com/apache/airflow/pull/15096,2,0.4831530412868272,apache/airflow,apache,airflow,https://github.com/apache/airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",35031,Python,2024-06-13T15:24:40Z,2015-04-13T18:04:58Z,9152,13698,755,3717
